fpr,tpr_macro
0.0,0.0
0.001,0.12345133291709183
0.002,0.2428641816378146
0.003,0.3147162868020068
0.004,0.342395013588324
0.005,0.3777568023976984
0.006,0.41388542543460094
0.007,0.4623053624226161
0.008,0.4865267553463172
0.009000000000000001,0.510244342964765
0.01,0.5372516243484424
0.011,0.5493011059017188
0.012,0.5556307486115266
0.013000000000000001,0.5736984447096726
0.014,0.5850705885350622
0.015,0.5949181396011082
0.016,0.6109310620667914
0.017,0.6318115121065888
0.018000000000000002,0.6379688491325575
0.019,0.6432627075320683
0.02,0.651113188925865
0.021,0.657873847259118
0.022,0.6620924370594767
0.023,0.6766095749299891
0.024,0.6805027137395323
0.025,0.6848090230089084
0.026000000000000002,0.6887839023356905
0.027,0.6927518131426237
0.028,0.6954561705671762
0.029,0.6974666542807233
0.03,0.7021766163945597
0.031,0.7086734253629139
0.032,0.7131221640594767
0.033,0.7165005649263253
0.034,0.7191778035023707
0.035,0.7237890878330607
0.036000000000000004,0.7266868656099621
0.037,0.7320120089463213
0.038,0.7344904455551744
0.039,0.7382380941009169
0.04,0.7418338694699358
0.041,0.747550293710778
0.042,0.7529792569873488
0.043000000000000003,0.7582978926507004
0.044,0.7658823566970205
0.045,0.7691866969447357
0.046,0.7709988573659039
0.047,0.7730367572452809
0.048,0.7756021253504983
0.049,0.7788232719710896
0.05,0.7815947437116373
0.051000000000000004,0.7830603542107502
0.052000000000000005,0.7844658510670101
0.053,0.7857489648497733
0.054,0.7879528431341264
0.055,0.7938062995605362
0.056,0.7969440735490692
0.057,0.7991692186114893
0.058,0.801155855814448
0.059000000000000004,0.8033648366450447
0.06,0.8060115857159843
0.061,0.8099059838763318
0.062,0.8111918795303023
0.063,0.813289898992165
0.064,0.814837761409884
0.065,0.8170007397496051
0.066,0.8193166233098876
0.067,0.8217625730350614
0.068,0.8234530643611329
0.069,0.8247340072555908
0.07,0.8258993196085566
0.07100000000000001,0.8272092620279347
0.07200000000000001,0.8289611091785309
0.073,0.8307164752600847
0.074,0.8323799147361342
0.075,0.8340330523558007
0.076,0.8356618838458807
0.077,0.8365817866625553
0.078,0.8385451267573449
0.079,0.8399805674485368
0.08,0.8413554492580948
0.081,0.8442215922760274
0.082,0.8454930757729897
0.083,0.8468411504191163
0.084,0.8485128670187082
0.085,0.8500595681870482
0.08600000000000001,0.8518857132083703
0.08700000000000001,0.8533618133448748
0.088,0.8542336076164941
0.089,0.8555931115182508
0.09,0.8567557829527963
0.091,0.8581674796876824
0.092,0.8601374141564104
0.093,0.8616903719918529
0.094,0.8627839052144326
0.095,0.8636095526700844
0.096,0.8648939513439371
0.097,0.8662719658820478
0.098,0.8677941812082345
0.099,0.8696032750295164
0.1,0.870715756566784
0.101,0.8720035766221441
0.10200000000000001,0.8738980145767175
0.10300000000000001,0.875042626885271
0.10400000000000001,0.8775154417612537
0.105,0.8785846638228652
0.106,0.8795695372427046
0.107,0.8813676080874364
0.108,0.8831050270308232
0.109,0.8839071391430167
0.11,0.88470925125521
0.111,0.885547225206628
0.112,0.886292752505466
0.113,0.886954826947273
0.114,0.8877031547212212
0.115,0.8888495552662914
0.116,0.8895459558113611
0.117,0.8901786293608811
0.11800000000000001,0.891625536644767
0.11900000000000001,0.8923409216252745
0.12,0.8928868561294451
0.121,0.8934327906336159
0.122,0.8939787251377865
0.123,0.8944974002918654
0.124,0.894950475504636
0.125,0.8959491603778786
0.126,0.8963871928556065
0.127,0.8969478657667533
0.128,0.8978924613819427
0.129,0.8987223911225423
0.13,0.8993682652305972
0.131,0.9000141393386523
0.132,0.9006933068598807
0.133,0.9014338518459599
0.134,0.9022671496857093
0.135,0.9030198151510638
0.136,0.9037618219337835
0.137,0.9044874984412739
0.138,0.906138434280628
0.139,0.9078176749478588
0.14,0.9092904081652751
0.14100000000000001,0.909995348927138
0.14200000000000002,0.9105072038130283
0.14300000000000002,0.9110352125450725
0.14400000000000002,0.9116601443540396
0.145,0.9122850761630069
0.146,0.9128087885428577
0.147,0.9132308931837617
0.148,0.9137000923856355
0.149,0.9141005621494147
0.15,0.9145010319131938
0.151,0.914901501676973
0.152,0.9154827406715214
0.153,0.9159811488060118
0.154,0.9166770500577455
0.155,0.917454768814873
0.156,0.9184935331787545
0.157,0.9204631595548751
0.158,0.9209846834546296
0.159,0.9214005557956424
0.16,0.921695972152347
0.161,0.9220846044393124
0.162,0.9224991075828987
0.163,0.9235310466239207
0.164,0.924239395921353
0.165,0.924589047825455
0.166,0.9249044198402311
0.167,0.925314022624238
0.168,0.925790719425339
0.169,0.9261375016965253
0.17,0.9265011440199231
0.171,0.9267955248560126
0.17200000000000001,0.9270836896858864
0.17300000000000001,0.92737185451576
0.17400000000000002,0.9276600193456336
0.17500000000000002,0.9279481841755072
0.176,0.9282363490053808
0.177,0.9285286056516217
0.178,0.9289797445333914
0.179,0.9294308834151612
0.18,0.929895116461082
0.181,0.9303137122000464
0.182,0.930626519515857
0.183,0.9309393268316677
0.184,0.9312548392588809
0.185,0.9317210802989692
0.186,0.9323518512535877
0.187,0.932763391438975
0.188,0.9331113104052626
0.189,0.9333941994314301
0.19,0.9336559346114439
0.191,0.9340701553477467
0.192,0.9345234855261098
0.193,0.9349768157044729
0.194,0.9353039023770757
0.195,0.9355590125418856
0.196,0.9358141227066954
0.197,0.9360692328715053
0.198,0.9363243430363151
0.199,0.936564866306538
0.2,0.9368032243345956
0.201,0.9371706784898979
0.202,0.937579624962735
0.203,0.9379885714355719
0.20400000000000001,0.9383975179084088
0.20500000000000002,0.9388064643812459
0.20600000000000002,0.9392652301447988
0.20700000000000002,0.9397715168028629
0.20800000000000002,0.9402778034609268
0.209,0.9407475050035077
0.21,0.9410526351175168
0.211,0.9414456407680067
0.212,0.941966941942715
0.213,0.9424882431174233
0.214,0.9430140022687656
0.215,0.9435642989694877
0.216,0.9439220593938966
0.217,0.9442673939037338
0.218,0.9446127284135708
0.219,0.9449580629234079
0.22,0.9453033974332449
0.221,0.9456487319430821
0.222,0.9459940664529192
0.223,0.9463394009627564
0.224,0.9466847354725936
0.225,0.9469695498592754
0.226,0.9471951983293414
0.227,0.9474332005796284
0.228,0.9476783823170951
0.229,0.9479235640545619
0.23,0.9481687457920286
0.231,0.9484139275294954
0.232,0.9486591092669618
0.233,0.9489307812285583
0.234,0.949213325865405
0.23500000000000001,0.9494958705022519
0.23600000000000002,0.9497784151390984
0.23700000000000002,0.9501370281520136
0.23800000000000002,0.9505452138145015
0.23900000000000002,0.9507293139396527
0.24,0.9508965190499474
0.241,0.9510637241602422
0.242,0.951230929270537
0.243,0.9513981343808318
0.244,0.9515653394911265
0.245,0.9517373522937289
0.246,0.9519516727886392
0.247,0.9521659932835493
0.248,0.9523803137784593
0.249,0.9525946342733695
0.25,0.9528089547682799
0.251,0.95302327526319
0.252,0.9532255078460121
0.253,0.9533994437255376
0.254,0.9535733796050632
0.255,0.9537296776989356
0.256,0.9538785328070489
0.257,0.954025685534393
0.258,0.9541610395341488
0.259,0.9542710251769192
0.26,0.9543794747664067
0.261,0.9544879243558941
0.262,0.9546802792574217
0.263,0.9549221980959748
0.264,0.955164116934528
0.265,0.9554060357730811
0.266,0.9555726397584563
0.267,0.9556789366181201
0.268,0.9557852334777841
0.269,0.955891530337448
0.27,0.955997827197112
0.271,0.9561041240567759
0.272,0.9562104209164397
0.273,0.9563167177761038
0.274,0.9564910308300997
0.275,0.9568326178382117
0.276,0.956925716836802
0.277,0.9570182022651057
0.278,0.9571106876934093
0.279,0.9572031731217129
0.28,0.9572956585500165
0.281,0.9573881439783204
0.28200000000000003,0.9574806294066238
0.28300000000000003,0.9575731148349276
0.28400000000000003,0.9576656002632312
0.28500000000000003,0.9577580856915346
0.28600000000000003,0.9578505711198384
0.28700000000000003,0.957943056548142
0.28800000000000003,0.9580355419764455
0.289,0.9581280274047492
0.29,0.9582205128330529
0.291,0.9583129982613565
0.292,0.9585248426640189
0.293,0.9588388665538611
0.294,0.9590067365975494
0.295,0.9591746066412377
0.296,0.9593424766849259
0.297,0.959510346728614
0.298,0.9596782167723024
0.299,0.9598460868159906
0.3,0.9599581255941703
0.301,0.9600439236775606
0.302,0.9601297217609511
0.303,0.9602155198443416
0.304,0.9603055317396713
0.305,0.9603961566091058
0.306,0.9604867814785407
0.307,0.9605774063479755
0.308,0.9606757550617351
0.309,0.960783485397271
0.31,0.9608912157328067
0.311,0.9609989460683425
0.312,0.9611066764038781
0.313,0.961214406739414
0.314,0.9613221370749496
0.315,0.9614298674104853
0.316,0.9616372079800983
0.317,0.9619031713042027
0.318,0.9621691346283067
0.319,0.9624350979524108
0.32,0.9627010612765148
0.321,0.9629670246006187
0.322,0.963232987924723
0.323,0.9634160751038836
0.324,0.9635892784933116
0.325,0.9637624818827396
0.326,0.9639372756173064
0.327,0.964115453064934
0.328,0.964269483263718
0.329,0.9644151086857958
0.33,0.9645607341078735
0.331,0.964706359529951
0.332,0.964851984952029
0.333,0.9649976103741066
0.334,0.9651432357961843
0.335,0.965288861218262
0.336,0.9654344866403397
0.337,0.96603867320101
0.338,0.9667511648905528
0.339,0.9668723591749059
0.34,0.966976414404036
0.341,0.9670804696331665
0.342,0.9671845248622967
0.343,0.967288580091427
0.34400000000000003,0.9673926353205573
0.34500000000000003,0.967500624116121
0.34600000000000003,0.9676111041704264
0.34700000000000003,0.9677215842247314
0.34800000000000003,0.9678320642790366
0.34900000000000003,0.9679425443333416
0.35000000000000003,0.9680530243876466
0.35100000000000003,0.9681635044419519
0.352,0.9682739844962569
0.353,0.9683844645505622
0.354,0.9684949446048672
0.355,0.9686029679390096
0.356,0.9687079619950671
0.357,0.9688129560511245
0.358,0.9689181103635921
0.359,0.9691400764051032
0.36,0.9693628845587228
0.361,0.9695856927123421
0.362,0.9698085008659614
0.363,0.9700313090195808
0.364,0.9702541171732001
0.365,0.9705442330191272
0.366,0.970866089832447
0.367,0.9709511925386245
0.368,0.9710362952448021
0.369,0.9711213979509795
0.37,0.9712065006571569
0.371,0.9712916033633345
0.372,0.9713767060695119
0.373,0.9714618087756894
0.374,0.9715469114818667
0.375,0.9716320141880443
0.376,0.9717171168942217
0.377,0.9718022196003993
0.378,0.9718873223065767
0.379,0.9719724250127542
0.38,0.9720575277189315
0.381,0.9721426304251091
0.382,0.9722277331312865
0.383,0.9723128358374641
0.384,0.9723979385436415
0.385,0.9724830412498189
0.386,0.9725681439559963
0.387,0.9726532466621739
0.388,0.9727383493683514
0.389,0.9728234520745287
0.39,0.9729059991967552
0.391,0.9729864060174229
0.392,0.9730668128380906
0.393,0.9731472196587582
0.394,0.9732276264794258
0.395,0.9733080333000934
0.396,0.9733884401207611
0.397,0.9734688469414288
0.398,0.9735492537620963
0.399,0.973629660582764
0.4,0.9737100674034316
0.401,0.9737904742240993
0.402,0.9738708810447669
0.403,0.9739512878654345
0.404,0.9740316946861022
0.405,0.9741121015067697
0.406,0.9741925083274374
0.40700000000000003,0.9742729151481051
0.40800000000000003,0.9743533219687727
0.40900000000000003,0.9744337287894401
0.41000000000000003,0.9745141356101078
0.41100000000000003,0.9745945424307754
0.41200000000000003,0.9746749492514433
0.41300000000000003,0.9747553560721107
0.41400000000000003,0.9748357628927783
0.41500000000000004,0.974916169713446
0.41600000000000004,0.9749965765341135
0.417,0.9750769833547812
0.418,0.9751573680488148
0.419,0.9752120892291793
0.42,0.9752602234479966
0.421,0.9753083576668138
0.422,0.9753564918856309
0.423,0.9754046261044479
0.424,0.9754527603232649
0.425,0.9755008945420821
0.426,0.9755490287608992
0.427,0.9756296018586668
0.428,0.9757108507664125
0.429,0.9757920996741583
0.43,0.975873348581904
0.431,0.9759545974896497
0.432,0.9761939307850751
0.433,0.9764494748298359
0.434,0.9767089260785038
0.435,0.9768911854059432
0.436,0.9769923720446035
0.437,0.9770935586832638
0.438,0.9771947453219241
0.439,0.9772959319605843
0.44,0.9773781878173826
0.441,0.9774287776390669
0.442,0.977479367460751
0.443,0.977529957282435
0.444,0.9775805471041192
0.445,0.9776311369258034
0.446,0.9776817267474873
0.447,0.9777323165691716
0.448,0.9777829063908557
0.449,0.9778334962125397
0.45,0.9778840860342239
0.451,0.9779346758559081
0.452,0.9779852656775923
0.453,0.9780358554992764
0.454,0.9780864453209605
0.455,0.9781370351426446
0.456,0.9781876249643287
0.457,0.9782382147860129
0.458,0.978288804607697
0.459,0.9783393944293811
0.46,0.9783899842510653
0.461,0.9784405740727493
0.462,0.9784911638944335
0.463,0.9785417537161176
0.464,0.9785923435378017
0.465,0.9786400241021745
0.466,0.9786873790212847
0.467,0.9787347339403946
0.468,0.9787820888595047
0.46900000000000003,0.9788294437786146
0.47000000000000003,0.9788767986977245
0.47100000000000003,0.9789241536168346
0.47200000000000003,0.9789715085359445
0.47300000000000003,0.9790188634550546
0.47400000000000003,0.9790662183741645
0.47500000000000003,0.9791135732932746
0.47600000000000003,0.9791609282123845
0.47700000000000004,0.9792082831314947
0.47800000000000004,0.9792556380506046
0.47900000000000004,0.979298857716377
0.48,0.9793354697286685
0.481,0.9793720817409598
0.482,0.9793991537122295
0.483,0.9794216799315839
0.484,0.9794442061509383
0.485,0.9794667323702925
0.486,0.9794892585896469
0.487,0.9795117848090011
0.488,0.9795343110283554
0.489,0.9795568372477097
0.49,0.9795793634670641
0.491,0.9796018896864185
0.492,0.9796244159057729
0.493,0.9796469421251273
0.494,0.9796694683444815
0.495,0.9796919945638358
0.496,0.9797145207831901
0.497,0.9797370470025445
0.498,0.9797595732218987
0.499,0.979782099441253
0.5,0.9798046256606074
0.501,0.9798598728984326
0.502,0.979930453322045
0.503,0.9800010337456577
0.504,0.9800716141692704
0.505,0.9801421945928828
0.506,0.9802127750164955
0.507,0.9802833554401081
0.508,0.9803539358637208
0.509,0.9804245162873334
0.51,0.9804950967109459
0.511,0.9805656771345586
0.512,0.9806362575581712
0.513,0.9807068379817837
0.514,0.9807774184053963
0.515,0.9808479314449615
0.516,0.9808973937080548
0.517,0.9809468559711483
0.518,0.9809963182342418
0.519,0.9810457804973352
0.52,0.9810952427604287
0.521,0.981144705023522
0.522,0.9811941672866155
0.523,0.981243629549709
0.524,0.9812930918128024
0.525,0.981342554075896
0.526,0.9813920163389893
0.527,0.9814414786020826
0.528,0.9814909408651762
0.529,0.9815404031282696
0.53,0.981589865391363
0.531,0.9816393276544565
0.532,0.9816887899175499
0.533,0.9817382521806435
0.534,0.9817877144437368
0.535,0.9818371767068304
0.536,0.9818866389699237
0.537,0.9819361012330171
0.538,0.9819848615409364
0.539,0.9820118704343683
0.54,0.9820394061477236
0.541,0.9820669418610788
0.542,0.982094477574434
0.543,0.9821220132877893
0.544,0.9821495490011445
0.545,0.9821770847144997
0.546,0.9822046204278548
0.547,0.9822321561412102
0.548,0.9822596918545653
0.549,0.9822872275679206
0.55,0.9823147632812758
0.551,0.9823422989946309
0.552,0.9823698347079862
0.553,0.9823973704213413
0.554,0.9824249061346967
0.555,0.9824524418480518
0.556,0.9824799775614071
0.557,0.9825075132747623
0.558,0.9825350489881174
0.559,0.9825625847014727
0.56,0.9825901204148279
0.561,0.9826176561281832
0.562,0.9826451918415383
0.5630000000000001,0.9826727275548934
0.5640000000000001,0.9827002632682488
0.5650000000000001,0.9827277989816039
0.5660000000000001,0.9827553346949592
0.5670000000000001,0.9827828704083144
0.5680000000000001,0.9828104061216697
0.5690000000000001,0.9828379418350248
0.5700000000000001,0.98286547754838
0.5710000000000001,0.9828930132617353
0.5720000000000001,0.9829205489750905
0.5730000000000001,0.9829480846884457
0.5740000000000001,0.982975620401801
0.5750000000000001,0.9830031561151561
0.5760000000000001,0.9830306918285114
0.577,0.9830582275418666
0.578,0.9830857632552219
0.579,0.983113298968577
0.58,0.9831408346819324
0.581,0.9831683703952875
0.582,0.9831959061086426
0.583,0.983223441821998
0.584,0.9832509775353531
0.585,0.9832785132487084
0.586,0.9833060489620635
0.587,0.9833335846754186
0.588,0.983361120388774
0.589,0.9833886561021291
0.59,0.9834161918154845
0.591,0.9834437275288396
0.592,0.9834712632421947
0.593,0.98349879895555
0.594,0.9835263346689052
0.595,0.9835538703822605
0.596,0.9835814060956156
0.597,0.983608941808971
0.598,0.9836364775223261
0.599,0.9836640132356813
0.6,0.9836948876242502
0.601,0.9837289671410243
0.602,0.9837661525233206
0.603,0.9838148035708526
0.604,0.9838634546183849
0.605,0.9839121056659172
0.606,0.9839607567134495
0.607,0.9840094077609816
0.608,0.9840580588085139
0.609,0.984106709856046
0.61,0.9841553609035785
0.611,0.9842040119511106
0.612,0.9842526629986429
0.613,0.9843013140461749
0.614,0.9843499650937073
0.615,0.9843986161412396
0.616,0.9844472671887718
0.617,0.9844959182363041
0.618,0.9845445692838363
0.619,0.9845932203313688
0.62,0.9846418713789008
0.621,0.9846905224264331
0.622,0.9847391734739652
0.623,0.9847878245214975
0.624,0.9848364755690298
0.625,0.9848851266165621
0.626,0.9849337776640942
0.627,0.9849914386831365
0.628,0.9850701912263953
0.629,0.9851489437696541
0.63,0.9852276963129128
0.631,0.9853064488561716
0.632,0.9853852013994302
0.633,0.9854618805261198
0.634,0.9855370666108014
0.635,0.9856339051171353
0.636,0.9857425954753213
0.637,0.985851285833507
0.638,0.9859599761916928
0.639,0.9860414436033338
0.64,0.9860811378728623
0.641,0.9861208321423911
0.642,0.9861605264119199
0.643,0.9862002206814486
0.644,0.9862399149509773
0.645,0.9862796092205061
0.646,0.9863193034900346
0.647,0.9863589977595634
0.648,0.9863986920290921
0.649,0.9864383862986209
0.65,0.9864780805681497
0.651,0.9865177748376783
0.652,0.9865574691072071
0.653,0.9865971633767359
0.654,0.9866368576462644
0.655,0.9866765519157934
0.656,0.9867162461853219
0.657,0.9867559404548507
0.658,0.9867956347243794
0.659,0.9868353289939081
0.66,0.9868750232634367
0.661,0.9869147175329654
0.662,0.9869544118024942
0.663,0.986994106072023
0.664,0.9870338003415517
0.665,0.9870734946110804
0.666,0.9871131888806092
0.667,0.9871528831501379
0.668,0.9871909182312155
0.669,0.9872271734156877
0.67,0.9872634286001599
0.671,0.9872996837846321
0.672,0.9873359389691043
0.673,0.9873721941535762
0.674,0.9874084493380485
0.675,0.9874445674926331
0.676,0.9874800886951993
0.677,0.9875156098977653
0.678,0.9875511311003315
0.679,0.9875866523028977
0.68,0.9876221735054639
0.681,0.98765769470803
0.682,0.987693215910596
0.683,0.9877287371131622
0.684,0.9877642583157284
0.685,0.9877997795182946
0.686,0.9878353007208606
0.687,0.9878708219234268
0.6880000000000001,0.9879063431259929
0.6890000000000001,0.9879451310241987
0.6900000000000001,0.9879952038709774
0.6910000000000001,0.9880452767177562
0.6920000000000001,0.988095349564535
0.6930000000000001,0.9881454224113139
0.6940000000000001,0.9881954952580927
0.6950000000000001,0.9882455681048714
0.6960000000000001,0.9882956409516502
0.6970000000000001,0.9883457137984291
0.6980000000000001,0.9883957866452079
0.6990000000000001,0.9884458594919867
0.7000000000000001,0.9884959323387654
0.7010000000000001,0.9885460051855445
0.7020000000000001,0.9885960780323231
0.7030000000000001,0.9886461508791019
0.704,0.9886962237258807
0.705,0.9887333028096658
0.706,0.9887692268922958
0.707,0.9888051509749258
0.708,0.9888410750575559
0.709,0.9888678301914744
0.71,0.9888894295057788
0.711,0.9889110288200831
0.712,0.9889326281343873
0.713,0.9889542274486918
0.714,0.988975826762996
0.715,0.9889974260773002
0.716,0.9890190253916045
0.717,0.9890406247059087
0.718,0.989062224020213
0.719,0.9890838233345173
0.72,0.9891054226488215
0.721,0.989127021963126
0.722,0.9891486212774302
0.723,0.9891702205917344
0.724,0.9891918199060388
0.725,0.989213419220343
0.726,0.9892382937886506
0.727,0.9892694782101007
0.728,0.9893006626315508
0.729,0.9893318470530007
0.73,0.9893630314744508
0.731,0.9893942158959008
0.732,0.9894254003173509
0.733,0.989456584738801
0.734,0.9894877691602512
0.735,0.989518953581701
0.736,0.9895501380031512
0.737,0.9895813224246013
0.738,0.9896125068460513
0.739,0.9896436912675014
0.74,0.9896748756889513
0.741,0.9897060601104014
0.742,0.9897372445318515
0.743,0.9897684289533014
0.744,0.9897996133747515
0.745,0.9898307977962016
0.746,0.9898619822176518
0.747,0.9898931666391018
0.748,0.9899243510605518
0.749,0.989955535482002
0.75,0.9899867199034519
0.751,0.990017904324902
0.752,0.9900490887463521
0.753,0.990080273167802
0.754,0.9901114575892522
0.755,0.9901426420107022
0.756,0.9901738264321522
0.757,0.9902050108536024
0.758,0.9902361952750522
0.759,0.9902673796965026
0.76,0.9902985641179525
0.761,0.9903297485394026
0.762,0.9903609329608527
0.763,0.9903921173823027
0.764,0.9904233018037528
0.765,0.9904544862252027
0.766,0.9904856706466528
0.767,0.9905168550681029
0.768,0.9905480394895531
0.769,0.9905792239110032
0.77,0.9906104083324532
0.771,0.9906415927539033
0.772,0.9906727771753532
0.773,0.9907039615968033
0.774,0.9907351460182534
0.775,0.9907663304397033
0.776,0.9907975148611534
0.777,0.9908286992826035
0.778,0.9908598837040536
0.779,0.9908910681255036
0.78,0.9909222525469537
0.781,0.9909534369684039
0.782,0.9909846213898538
0.783,0.9910158058113039
0.784,0.9910469902327538
0.785,0.9910781746542039
0.786,0.991109359075654
0.787,0.9911405434971041
0.788,0.9911717279185541
0.789,0.9912029123400042
0.79,0.9912340967614541
0.791,0.9912652811829042
0.792,0.9912964656043544
0.793,0.9913276500258045
0.794,0.9913588344472546
0.795,0.9913900188687045
0.796,0.9914212032901546
0.797,0.9914523877116046
0.798,0.9914835721330547
0.799,0.9915119968327577
0.8,0.991537980240146
0.801,0.9915639636475344
0.802,0.9915899470549225
0.803,0.9916159304623109
0.804,0.9916419138696991
0.805,0.9916678972770875
0.806,0.9916938806844758
0.807,0.991719864091864
0.808,0.9917458474992523
0.809,0.9917705752101483
0.81,0.991794689381099
0.811,0.9918188035520498
0.812,0.9918429177230005
0.8130000000000001,0.9918670318939513
0.8140000000000001,0.991891146064902
0.8150000000000001,0.9919152602358527
0.8160000000000001,0.9919393744068037
0.8170000000000001,0.9919634885777544
0.8180000000000001,0.9919876027487051
0.8190000000000001,0.9920117169196558
0.8200000000000001,0.9920358310906066
0.8210000000000001,0.9920599452615575
0.8220000000000001,0.9920840594325082
0.8230000000000001,0.992108173603459
0.8240000000000001,0.9921322877744096
0.8250000000000001,0.9921564019453605
0.8260000000000001,0.9921805161163112
0.8270000000000001,0.9922046302872619
0.8280000000000001,0.9922287444582126
0.8290000000000001,0.9922528586291636
0.8300000000000001,0.9922769728001143
0.8310000000000001,0.992301086971065
0.8320000000000001,0.9923252011420158
0.833,0.9923493153129666
0.834,0.9923734294839173
0.835,0.992397543654868
0.836,0.9924216578258189
0.837,0.9924503993199941
0.838,0.9924870368337647
0.839,0.9925236743475356
0.84,0.9925603118613061
0.841,0.9925969493750768
0.842,0.9926335868888476
0.843,0.9926702244026183
0.844,0.992706861916389
0.845,0.9927434994301596
0.846,0.9927801369439303
0.847,0.992816774457701
0.848,0.9928534119714717
0.849,0.9928900494852424
0.85,0.9929266869990132
0.851,0.9929633245127837
0.852,0.9929999620265546
0.853,0.9930365995403253
0.854,0.9930732370540959
0.855,0.9931098745678666
0.856,0.9931465120816373
0.857,0.9931831495954079
0.858,0.9932197871091786
0.859,0.9932564246229493
0.86,0.9932930621367202
0.861,0.9933296996504908
0.862,0.9933663371642615
0.863,0.9934029746780322
0.864,0.9934396121918028
0.865,0.9934762497055735
0.866,0.9935128872193442
0.867,0.9935495247331149
0.868,0.9935861622468856
0.869,0.9936227997606564
0.87,0.9936594372744271
0.871,0.9936960747881975
0.872,0.9937327123019684
0.873,0.9937693498157391
0.874,0.9938059873295098
0.875,0.9938426248432805
0.876,0.9938792623570512
0.877,0.993915899870822
0.878,0.9939525373845924
0.879,0.9939891748983631
0.88,0.994025812412134
0.881,0.9940624499259046
0.882,0.994219823184617
0.883,0.9944293975469469
0.884,0.994638971909277
0.885,0.9948485462716066
0.886,0.9950199452813921
0.887,0.9950642688773209
0.888,0.9951085924732498
0.889,0.9951529160691786
0.89,0.9951972396651074
0.891,0.9952415632610364
0.892,0.9952858868569653
0.893,0.995330210452894
0.894,0.9953745340488231
0.895,0.9954188576447519
0.896,0.9954631812406808
0.897,0.9955075048366098
0.898,0.9955518284325386
0.899,0.9955961520284674
0.9,0.9956404756243963
0.901,0.9956847992203253
0.902,0.9957291228162541
0.903,0.9957734464121829
0.904,0.9958175892671031
0.905,0.995861673293172
0.906,0.995905757319241
0.907,0.9959498413453101
0.908,0.9959939253713792
0.909,0.996038009397448
0.91,0.9960820934235171
0.911,0.996126177449586
0.912,0.9961702614756552
0.913,0.996214345501724
0.914,0.9962584295277932
0.915,0.9963025135538622
0.916,0.996346597579931
0.917,0.9963906816060002
0.918,0.9964392405963037
0.919,0.9964971828614155
0.92,0.9965551251265274
0.921,0.9966130673916391
0.922,0.996671009656751
0.923,0.9967289519218626
0.924,0.9967868941869746
0.925,0.9968448364520863
0.926,0.9969027787171981
0.927,0.9969607209823099
0.928,0.9970186632474217
0.929,0.9970766055125335
0.93,0.9971345477776452
0.931,0.9971924900427572
0.932,0.9972541421473252
0.933,0.9973186210075558
0.934,0.9973830998677862
0.935,0.9974475787280166
0.936,0.9975120575882471
0.937,0.9975765364484775
0.9380000000000001,0.9976410153087081
0.9390000000000001,0.9976984443250057
0.9400000000000001,0.997736174745907
0.9410000000000001,0.9977739051668089
0.9420000000000001,0.9978116355877102
0.9430000000000001,0.9978493660086117
0.9440000000000001,0.9978870964295133
0.9450000000000001,0.9979248268504148
0.9460000000000001,0.9979625572713164
0.9470000000000001,0.998000287692218
0.9480000000000001,0.9980380181131195
0.9490000000000001,0.9980757485340209
0.9500000000000001,0.9981134789549226
0.9510000000000001,0.9981512093758242
0.9520000000000001,0.9981889397967256
0.9530000000000001,0.9982266702176272
0.9540000000000001,0.998264400638529
0.9550000000000001,0.9983021310594303
0.9560000000000001,0.9983398614803318
0.9570000000000001,0.9983775919012334
0.9580000000000001,0.998415322322135
0.9590000000000001,0.9984530527430365
0.96,0.9984907831639381
0.961,0.9985285135848396
0.962,0.998566244005741
0.963,0.9986039744266428
0.964,0.9986417048475443
0.965,0.9986794352684459
0.966,0.9987171656893473
0.967,0.998754896110249
0.968,0.9987926265311506
0.969,0.998830356952052
0.97,0.9988680873729535
0.971,0.9989058177938552
0.972,0.9989435482147566
0.973,0.9989812786356582
0.974,0.9990190090565598
0.975,0.9990567394774613
0.976,0.9990944698983629
0.977,0.9991322003192644
0.978,0.999169930740166
0.979,0.9992076611610674
0.98,0.9992453915819691
0.981,0.9992831220028705
0.982,0.9993208524237721
0.983,0.9993585828446736
0.984,0.9993963132655752
0.985,0.9994340436864769
0.986,0.9994717741073783
0.987,0.9995095045282799
0.988,0.9995472349491813
0.989,0.999584965370083
0.99,0.9996226957909846
0.991,0.9996604262118861
0.992,0.9996981566327877
0.993,0.9997358870536892
0.994,0.9997736174745906
0.995,0.9998113478954924
0.996,0.9998490783163938
0.997,0.9998868087372953
0.998,0.9999245391581969
0.999,0.9999622695790984
1.0,1.0
